anime_id,name,genre,type,episodes,rating,members,name-ru,src,srcset
24687,mushishizokushou:odoronomichi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Special,1,8.54,34011,Мастер муси: Следующая глава — Тернистый путь,https://desu.shikimori.me/uploads/poster/animes/24687/preview_alt-2af3d0b0d684b897ee75b44d5f965698.jpeg,https://desu.shikimori.me/uploads/poster/animes/24687/preview_alt_2x-8b4cec673c0506367c3822292cfcec98.jpeg
16498,shingekinokyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,8.54,896229,Атака титанов,https://desu.shikimori.me/uploads/poster/animes/16498/preview_alt-c15083ab825f7f58d3f951f95fbc2444.jpeg,https://desu.shikimori.me/uploads/poster/animes/16498/preview_alt_2x-aeaad22201d18c36b74bc2e3156dcf8a.jpeg
10030,bakuman.2ndseason,"Comedy, Drama, Romance, Shounen",TV,25,8.53,151561,Бакуман 2,https://desu.shikimori.me/uploads/poster/animes/10030/preview_alt-0a66197445eb6fe3e7b69770765b90d4.png,https://desu.shikimori.me/uploads/poster/animes/10030/preview_alt_2x-aa0a475cd1e6eaea6bf0ff4d07bb0468.png
5941,crossgame,"Comedy, Drama, Romance, School, Sports",TV,50,8.53,53108,Перекрёстная игра,https://desu.shikimori.me/uploads/poster/animes/5941/preview_alt-e711a56556dec241191e094c9bccdb08.jpeg,https://desu.shikimori.me/uploads/poster/animes/5941/preview_alt_2x-f69114f5ba3bbe90363fd3271c5763ae.jpeg
30346,doukyuusei(movie),"Romance, School, Shounen Ai, Slice of Life",Movie,1,8.53,28864,Одноклассник,https://desu.shikimori.me/uploads/poster/animes/30346/preview_alt-57a705a7ddbdc2857f206229dfdee6c6.jpeg,https://desu.shikimori.me/uploads/poster/animes/30346/preview_alt_2x-20c0512bca777a8d7481a5aedbf163df.jpeg
3784,evangelion:2.0youcan(not)advance,"Action, Mecha, Sci-Fi",Movie,1,8.53,182224,Евангелион 2.22: Ты (не) пройдёшь,https://desu.shikimori.me/uploads/poster/animes/3784/preview_alt-1c9cd2d3900fa5d22491502428d28ae4.jpeg,https://desu.shikimori.me/uploads/poster/animes/3784/preview_alt_2x-24c985aa7940520b2ee708f2cf563770.jpeg
13125,shinsekaiyori,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,25,8.53,288376,Из нового света,https://desu.shikimori.me/uploads/poster/animes/13125/preview_alt-ca9256e04cbdf02fb77329c821afca43.jpeg,https://desu.shikimori.me/uploads/poster/animes/13125/preview_alt_2x-1acaf8f5bed4622184c94ec2aee9b026.jpeg
12029,uchuusenkanyamato2199,"Action, Drama, Military, Sci-Fi, Space",OVA,26,8.53,44223,Космический линкор Ямато 2199,https://desu.shikimori.me/uploads/poster/animes/12029/preview_alt-08f70e4d268cf2822f6f740665606a5e.jpeg,https://desu.shikimori.me/uploads/poster/animes/12029/preview_alt_2x-c665426260cfee7e44966c10d45bdb0e.jpeg
14397,chihayafuru2,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.52,86074,Яркая Тихая 2,https://desu.shikimori.me/uploads/poster/animes/14397/preview_alt-af448f11cea239104abd9b1cd2b19b12.png,https://desu.shikimori.me/uploads/poster/animes/14397/preview_alt_2x-055c20c24688d5c3a7adc4ed8cd749e3.png
10087,fate/zero,"Action, Fantasy, Supernatural",TV,13,8.51,453630,Судьба/Начало,https://desu.shikimori.me/uploads/poster/animes/10087/preview_alt-ef023aa8b28d28adff6b13153b91f2bd.jpeg,https://desu.shikimori.me/uploads/poster/animes/10087/preview_alt_2x-cae432b129209f67bbe197798aa8f45d.jpeg
14719,jojonokimyounabouken(tv),"Action, Adventure, Shounen, Supernatural, Vampire",TV,26,8.51,190197,Невероятное приключение ДжоДжо,https://desu.shikimori.me/uploads/poster/animes/14719/preview_alt-13d60a0a1a4ea61af07260e52d51d77f.jpeg,https://desu.shikimori.me/uploads/poster/animes/14719/preview_alt_2x-f1ef8753e333a8381dac358f13339052.jpeg
9756,mahoushoujomadokamagica,"Drama, Magic, Psychological, Thriller",TV,12,8.51,462974,Девочка-волшебница Мадока★Волшебство,https://desu.shikimori.me/uploads/poster/animes/9756/preview_alt-a1e0842457d451fde9fee5921bcf52ef.jpeg,https://desu.shikimori.me/uploads/poster/animes/9756/preview_alt_2x-caab29f4907bbef92d97546095d51dd9.jpeg
10165,nichijou,"Comedy, School, Slice of Life",TV,26,8.52,254436,Мелочи жизни,https://desu.shikimori.me/uploads/poster/animes/10165/preview_alt-f83515f5f5b396f6ccfe0275e47e58ed.jpeg,https://desu.shikimori.me/uploads/poster/animes/10165/preview_alt_2x-b650290fcf2c61b6156842adbf94059a.jpeg
13601,psycho-pass,"Action, Police, Psychological, Sci-Fi",TV,22,8.5,509109,Психопаспорт,https://desu.shikimori.me/uploads/poster/animes/13601/preview_alt-4c748e425d97ef9fddfd65fd4509dc5d.jpeg,https://desu.shikimori.me/uploads/poster/animes/13601/preview_alt_2x-ad4cb8925a4ec1cfc02c469736a6b180.jpeg
22789,barakamon,"Comedy, Slice of Life",TV,12,8.5,225927,Barakamon,https://desu.shikimori.me/uploads/poster/animes/22789/preview_alt-135d50d29a71ed29317c3807bf83399c.jpeg,https://desu.shikimori.me/uploads/poster/animes/22789/preview_alt_2x-de2d28d63098993744c67e801a3cbf8c.jpeg
30230,diamondnoace:secondseason,"Comedy, School, Shounen, Sports",TV,51,8.5,38531,Путь аса 2,https://desu.shikimori.me/uploads/poster/animes/30230/preview_alt-591ad55c0b1b635598bda8b3519de1ec.png,https://desu.shikimori.me/uploads/poster/animes/30230/preview_alt_2x-154899f197766bfe8cb7cc54613b749d.png
18115,magi:thekingdomofmagic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.5,245026,Маги: Королевство магии,https://desu.shikimori.me/uploads/poster/animes/18115/preview_alt-91a29c0d9833c9730e855b765a40dc3b.jpeg,https://desu.shikimori.me/uploads/poster/animes/18115/preview_alt_2x-93eedb06d0d7559f8dad104bbb0a074b.jpeg
11981,mahoushoujomadokamagicamovie3:hangyakunomonogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.5,135735,Девочка-волшебница Мадока★Волшебный фильм 3: История восстания,https://desu.shikimori.me/uploads/poster/animes/11981/preview_alt-be84c23f79313e5c674182999816924d.jpeg,https://desu.shikimori.me/uploads/poster/animes/11981/preview_alt_2x-a3aab2640f1ee3620cfc7dce92b8d416.jpeg
11917,major:worldseries,"Comedy, Drama, Sports",OVA,2,8.5,13405,Мэйджор: Мировая серия,https://desu.shikimori.me/uploads/poster/animes/11917/preview_alt-b1c93e3f476ef9dff48762fb3de8d711.jpeg,https://desu.shikimori.me/uploads/poster/animes/11917/preview_alt_2x-b14549cf4ee601d9e122baff41ffbb2b.jpeg
205,samuraichamploo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,8.5,390076,Самурай Чамплу,https://desu.shikimori.me/uploads/poster/animes/205/preview_alt-4c1d0cfad042220440b7c5da5f21e79d.jpeg,https://desu.shikimori.me/uploads/poster/animes/205/preview_alt_2x-63c56de3fa90cd8e9f0d802999898ef6.jpeg
32282,shokugekinosouma:ninosara,"Ecchi, School, Shounen",TV,13,8.5,185015,Повар-боец Сома: Второе блюдо,https://desu.shikimori.me/uploads/poster/animes/32282/preview_alt-085b7d96a5869f385e8350c7ba6a7f11.png,https://desu.shikimori.me/uploads/poster/animes/32282/preview_alt_2x-0e0b977854210c1c2899c4d93398cf3c.png
6594,katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.49,207241,Истории мечей,https://desu.shikimori.me/uploads/poster/animes/6594/preview_alt-435c50e41ea692577dc09fabb35d7ca3.jpeg,https://desu.shikimori.me/uploads/poster/animes/6594/preview_alt_2x-8074976f462ab2d192215226f13165ef.jpeg
11979,mahoushoujomadokamagicamovie2:eiennomonogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.49,85361,Девочка-волшебница Мадока★Волшебный фильм 2:  История вечности,https://desu.shikimori.me/uploads/poster/animes/11979/preview_alt-e36ed4b83e4875bfd52b66fcf6d0e8a6.jpeg,https://desu.shikimori.me/uploads/poster/animes/11979/preview_alt_2x-7ccbc6dff56bf1815b1eda7ab97dad96.jpeg
7655,majors6,"Comedy, Drama, Sports",TV,25,8.49,24788,Мэйджор 6,https://desu.shikimori.me/uploads/poster/animes/7655/preview_alt-3930fd9cc8ec8cb3f1af9f70d7f987d7.png,https://desu.shikimori.me/uploads/poster/animes/7655/preview_alt_2x-32d5fd628329778c3fe474475e5c5df0.png
2246,mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850,Мононокэ,https://desu.shikimori.me/uploads/poster/animes/2246/preview_alt-747db0dcd8d6556d49979a8c07974907.jpeg,https://desu.shikimori.me/uploads/poster/animes/2246/preview_alt_2x-61a68f4018d5f034085c25afd9903a1b.jpeg
25835,shirobako,"Comedy, Drama",TV,24,8.49,146895,Белый ящик,https://desu.shikimori.me/uploads/poster/animes/25835/preview_alt-cdbf6471a253ca5a24beaa2ec16d1206.jpeg,https://desu.shikimori.me/uploads/poster/animes/25835/preview_alt_2x-4bd62597205c901ae2b8106778fa03b2.jpeg
2921,ashitanojoe2,"Drama, Sports",TV,47,8.48,6259,Завтрашний Джо 2,https://desu.shikimori.me/uploads/poster/animes/2921/preview_alt-84002d9b6978346e7c2090a62894fad9.jpeg,https://desu.shikimori.me/uploads/poster/animes/2921/preview_alt_2x-3b2fa9f9327f22bdaeff1796b12ddbfe.jpeg
136,hunterxhunter,"Action, Adventure, Shounen, Super Power",TV,62,8.48,166255,Охотник х Охотник,https://desu.shikimori.me/uploads/poster/animes/136/preview_alt-5219c5fe88499bfa11e2ea0fd52ae4b9.jpeg,https://desu.shikimori.me/uploads/poster/animes/136/preview_alt_2x-eb10239d279ba209f603a7544a38e8fd.jpeg
30503,noragamiaragoto,"Action, Adventure, Shounen, Supernatural",TV,13,8.48,299434,Повар-боец Сома,https://desu.shikimori.me/uploads/poster/animes/28171/preview_alt-911f3fd09f20eb87b1277cf6a13513ab.png,https://desu.shikimori.me/uploads/poster/animes/28171/preview_alt_2x-7313ad7b8421b5f4791b0ebd89904ffc.png
12531,sakamichinoapollon,"Drama, Josei, Music, Romance, School",TV,12,8.48,146592,Дети на холме,https://desu.shikimori.me/uploads/poster/animes/12531/preview_alt-167c891bcb03fa273454c60ea016e622.jpeg,https://desu.shikimori.me/uploads/poster/animes/12531/preview_alt_2x-3c8a6afff626537442dd54c39deb72c9.jpeg
523,tonarinototoro,"Adventure, Comedy, Supernatural",Movie,1,8.48,271484,Мой сосед Тоторо,https://desu.shikimori.me/uploads/poster/animes/523/preview_alt-49d0b1af36e2d73767669c7306e5e47d.jpeg,https://desu.shikimori.me/uploads/poster/animes/523/preview_alt_2x-7fbc812e3cd71b21cb39c5e6b4a2ab40.jpeg
467,ghostintheshell:standalonecomplex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,8.47,194491,,,
572,kazenotaninonausica,"Adventure, Fantasy",Movie,1,8.47,143273,,,
19815,nogamenolife,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,8.47,602291,Нет игры — нет жизни,https://desu.shikimori.me/uploads/poster/animes/19815/preview_alt-1af14030e9b736ed17c87345c13659fd.jpeg,https://desu.shikimori.me/uploads/poster/animes/19815/preview_alt_2x-1952dea002c0020fc936189dffefa669.jpeg
2559,romeonoaoisora,"Adventure, Drama, Historical, Slice of Life",TV,33,8.47,15074,Голубые небеса Ромео,https://desu.shikimori.me/uploads/poster/animes/2559/preview_alt-9842dc9eb299aa51b3e8a4280cc317fc.jpeg,https://desu.shikimori.me/uploads/poster/animes/2559/preview_alt_2x-841fe01f2d12671ec5a69d3718abdcd2.jpeg
392,yuuyuuhakusho,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen",TV,112,8.47,195017,Отчёт о буйстве духов,https://desu.shikimori.me/uploads/poster/animes/392/preview_alt-8375bcc9f602b832092f5db5740f4911.jpeg,https://desu.shikimori.me/uploads/poster/animes/392/preview_alt_2x-fbc9f0889c58721bfa2a5f17b0bae832.jpeg
486,kinonotabi:thebeautifulworld,"Action, Adventure, Slice of Life",TV,13,8.46,102822,Путешествие Кино: Прекрасный мир,https://desu.shikimori.me/uploads/poster/animes/486/preview_alt-bad2bcd3ccb1ca3f8ba6d858cfad5fb8.jpeg,https://desu.shikimori.me/uploads/poster/animes/486/preview_alt_2x-170b06d67900d1de23765873e5f95a76.jpeg
11771,kurokonobasket,"Comedy, School, Shounen, Sports",TV,25,8.46,338315,Тёмный дворецкий: Глава об убийстве,https://desu.shikimori.me/uploads/poster/animes/23317/preview_alt-601c268626185c02bb8beceaf04ebaa6.jpeg,https://desu.shikimori.me/uploads/poster/animes/23317/preview_alt_2x-5d258ce87367651c2d8c5df484f6f491.jpeg
1698,nodamecantabile,"Comedy, Drama, Josei, Music, Romance, Slice of Life",TV,23,8.46,157025,Нодамэ Кантабиле,https://desu.shikimori.me/uploads/poster/animes/1698/preview_alt-78041003fc9723d54c44aca09c404d00.jpeg,https://desu.shikimori.me/uploads/poster/animes/1698/preview_alt_2x-6b67631f528018ae8f07e02be8620629.jpeg
5341,ookamitokoushinryouii,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,Волчица и пряности II,https://desu.shikimori.me/uploads/poster/animes/5341/preview_alt-e946a4407e6dbcf7e509f0c31999ab73.jpeg,https://desu.shikimori.me/uploads/poster/animes/5341/preview_alt_2x-4b11efff6493633d92e85e951fd218cc.jpeg
25781,shingekinokyojin:kuinakisentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,Атака титанов: Выбор без сожалений,https://desu.shikimori.me/uploads/poster/animes/25781/preview_alt-dbd61059f0c7baa96fc3bc838ae6970e.jpeg,https://desu.shikimori.me/uploads/poster/animes/25781/preview_alt_2x-d1622a7094522a759c2bd2675aad0fdc.jpeg
10863,steins;gate:oukoubakkonoporiomania,"Sci-Fi, Thriller",Special,1,8.46,159548,,,
28701,fate/staynight:unlimitedbladeworks2ndseason,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,Судьба/Ночь схватки: Бесконечный мир клинков 2,https://desu.shikimori.me/uploads/poster/animes/28701/preview_alt-a91ce69d97a07b01250d4b280e576c2c.jpeg,https://desu.shikimori.me/uploads/poster/animes/28701/preview_alt_2x-181696bb79ef9dc44efae2d6248044d0.jpeg
5420,kemononosoujaerin,"Drama, Fantasy",TV,50,8.45,36751,Заклинательница зверей Эрин,https://desu.shikimori.me/uploads/poster/animes/5420/preview_alt-8fe4856a18ff3565696b1ef26c7e9091.jpeg,https://desu.shikimori.me/uploads/poster/animes/5420/preview_alt_2x-114cba738b539a88a4e1d7758fc681aa.jpeg
9260,kizumonogatarii:tekketsu-hen,"Mystery, Supernatural, Vampire",Movie,1,8.45,99579,Истории ран. Часть 1: Железная кровь,https://desu.shikimori.me/uploads/poster/animes/9260/preview_alt-f9a41cc6ff6249e5553885b1bfc16a46.jpeg,https://desu.shikimori.me/uploads/poster/animes/9260/preview_alt_2x-79a27e3b4e69d4d64eb12ae739ed9f31.jpeg
32,neongenesisevangelion:theendofevangelion,"Dementia, Drama, Mecha, Psychological, Sci-Fi",Movie,1,8.45,215630,Евангелион нового поколения: Конец Евангелиона,https://desu.shikimori.me/uploads/poster/animes/32/preview_alt-9f34ca337061c9b3bb05502934ab45d4.jpeg,https://desu.shikimori.me/uploads/poster/animes/32/preview_alt_2x-fa48d00331befa9eab3a6c2b867153ef.jpeg
4224,toradora!,"Comedy, Romance, School, Slice of Life",TV,25,8.45,633817,Торадора!,https://desu.shikimori.me/uploads/poster/animes/4224/preview_alt-b2991143215f7af1b1c50317028d28b3.jpeg,https://desu.shikimori.me/uploads/poster/animes/4224/preview_alt_2x-5f4053694a79c9b0b2f9688c2c9302c6.jpeg
2236,tokiwokakerushoujo,"Adventure, Drama, Romance, Sci-Fi",Movie,1,8.44,289206,Девочка~ покорившая время,https://desu.shikimori.me/uploads/poster/animes/2236/preview_alt-5b02c40b684ba555518bf41a9d7fe3ab.jpeg,https://desu.shikimori.me/uploads/poster/animes/2236/preview_alt_2x-a66ad8760ec1fbda980cc1c016bbfb42.jpeg
2685,tsubasa:tokyorevelations,"Action, Adventure, Drama, Fantasy, Romance, Shounen",OVA,3,8.44,57963,Хроника крыльев: Откровения Токио,https://desu.shikimori.me/uploads/poster/animes/2685/preview_alt-af6f4229a9f569f4001861f6611e3d3c.jpeg,https://desu.shikimori.me/uploads/poster/animes/2685/preview_alt_2x-29a4a4181eefa653b2e70d7e54ae1eeb.jpeg
31181,owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,История финала,https://desu.shikimori.me/uploads/poster/animes/31181/preview_alt-4759556df274ed0d977896ec43ce3470.jpeg,https://desu.shikimori.me/uploads/poster/animes/31181/preview_alt_2x-f81ef427617d762c32e862b706696c6d.jpeg
45,rurounikenshin:meijikenkakuromantan,"Action, Adventure, Comedy, Historical, Romance, Samurai",TV,94,8.43,218928,Бродяга Кэнсин,https://desu.shikimori.me/uploads/poster/animes/45/preview_alt-b488007c3d52514b42d8e4d14f48388c.jpeg,https://desu.shikimori.me/uploads/poster/animes/45/preview_alt_2x-a6ce0c56b409c94ea65b38fed449120d.jpeg
2418,stranger:mukouhadan,"Action, Adventure, Historical, Samurai",Movie,1,8.43,125503,Меч чужака,https://desu.shikimori.me/uploads/poster/animes/2418/preview_alt-c72a8fe0e596d8fdfd792191847f87dd.jpeg,https://desu.shikimori.me/uploads/poster/animes/2418/preview_alt_2x-caa6f3e09f0d85920dde63e1c3cc36b5.jpeg
1365,detectiveconanmovie06:thephantomofbakerstreet,"Adventure, Mystery, Police, Shounen",Movie,1,8.42,28462,Детектив Конан: Призрак с Бейкер-Стрит,https://desu.shikimori.me/uploads/poster/animes/1365/preview_alt-f720f52ee8d7e5b7611221da32673431.jpeg,https://desu.shikimori.me/uploads/poster/animes/1365/preview_alt_2x-82a5344edbeaab8adeefd72242f5d9b3.jpeg
22297,fate/staynight:unlimitedbladeworks,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,8.42,267484,Судьба/Ночь схватки: Бесконечный мир клинков,https://desu.shikimori.me/uploads/poster/animes/22297/preview_alt-eb4ccc84ad4ce32b38a09763b82293e2.jpeg,https://desu.shikimori.me/uploads/poster/animes/22297/preview_alt_2x-9fc12e79721f313322dcc5c3ee300541.jpeg
627,majors1,"Comedy, Drama, Shounen, Sports",TV,26,8.42,41061,Мэйджор,https://desu.shikimori.me/uploads/poster/animes/627/preview_alt-5ec1030db6a76b8a17d90c41b3fc7851.png,https://desu.shikimori.me/uploads/poster/animes/627/preview_alt_2x-da7924fd0ebccd98c679d349b84aad2a.png
10937,mobilesuitgundam:theorigin,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,8.42,15420,,,
23755,nanatsunotaizai,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,24,8.42,331627,Семь смертных грехов,https://desu.shikimori.me/uploads/poster/animes/23755/preview_alt-05857cbe3f839388981750a5d6b5925b.jpeg,https://desu.shikimori.me/uploads/poster/animes/23755/preview_alt_2x-ed4ee31ee281380d22b3c98ad5641123.jpeg
4081,natsumeyuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,Тетрадь дружбы Нацумэ,https://desu.shikimori.me/uploads/poster/animes/4081/preview_alt-d97363cf6b577bb03e03607af99a72f3.jpeg,https://desu.shikimori.me/uploads/poster/animes/4081/preview_alt_2x-7704e20b328ad678a36b0f5699151ed2.jpeg
4155,onepiecefilm:strongworld,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.42,85020,Ван-Пис: Жестокий мир,https://desu.shikimori.me/uploads/poster/animes/4155/preview_alt-4c2ba08bf46dd1cc6b15b99073cec1f6.jpeg,https://desu.shikimori.me/uploads/poster/animes/4155/preview_alt_2x-9f5501b879e40771fd69e23b1fcb4d0f.jpeg
1889,higurashinonakukoronikai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.41,218101,Когда плачут цикады: Разгадки,https://desu.shikimori.me/uploads/poster/animes/1889/preview_alt-261e80b739c4a42f609f5d7039c8b222.png,https://desu.shikimori.me/uploads/poster/animes/1889/preview_alt_2x-2e01c329a2c214ee7855987edbfcf87c.png
